esperimento,crop,matcher,preprocess,morph_open,morph_close,codici,modello,degrado,rot_deg,scala,tx,ty,prospettiva,ratio,loftr_conf,loftr_max_lato,ransac_thresh,seed,n_kp_a,n_kp_b,n_matches,n_inliers,inlier_ratio,rmse_px,rmse_m,err_max_px,success_stima,success,motivo,t_init_ms,t_match_ms,t_stima_ms
E1,tassarole,orb,sauvola,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,,,,3.0,42,4296,4269,2404,1647,0.685108,1.3717400558851758,0.3490433724401506,4.603281106992797,True,False,,,81.3,1.1
E1,tassarole,orb,sauvola,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,,,,3.0,42,4296,4202,2344,1772,0.755973,0.55850925802173,0.14211435623140325,1.7001317794290949,True,True,,,77.4,1.2
E1,tassarole,orb,sauvola,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,,,,3.0,42,4296,4296,3199,2641,0.82557,0.6914437347612875,0.17593993264121388,1.4360465274831589,True,True,,,84.6,1.3
E1,cannei,sift,none,0,0,,homography,0.0,15,1.15,30,20,0.0,0.75,,,3.0,42,6151,4465,2469,2273,0.920616,0.11109916860257195,0.02826951674843024,0.12030093254605538,True,True,,,337.5,0.9
E1,cannei,sift,none,0,0,,homography,0.25,15,1.15,30,20,0.0,0.75,,,3.0,42,6151,3910,1960,1706,0.870408,0.11801065488984247,0.030028165168685086,0.15818004084604995,True,True,,,336.6,1.0
E1,cannei,sift,none,0,0,,homography,0.5,15,1.15,30,20,0.0,0.75,,,3.0,42,6151,3221,1108,741,0.668773,0.10598365820271306,0.026967859780654944,0.13849013640400623,True,True,,,320.5,0.9
E1,cannei,sift,none,0,0,,homography,0.75,15,1.15,30,20,0.0,0.75,,,3.0,42,6151,2101,771,348,0.451362,0.1835327808709232,0.046700466690949016,0.2945350928111898,True,True,,,301.2,3.1
E1,cannei,sift,none,0,0,,homography,1.0,15,1.15,30,20,0.0,0.75,,,3.0,42,6151,805,237,115,0.485232,0.2969435333749675,0.0755581728978606,0.7231595630563946,True,True,,,280.1,1.9
E1,cannei,sift,none,0,0,,homography,1.1,15,1.15,30,20,0.0,0.75,,,3.0,42,6151,653,196,60,0.306122,0.6327295927769359,0.16099994307086965,1.7855206819465077,True,True,,,267.1,10.3
E1,cannei,sift,none,0,0,,homography,1.2,15,1.15,30,20,0.0,0.75,,,3.0,42,6151,647,123,32,0.260163,0.7036176216758194,0.17903761468827728,1.9528322070419366,True,True,,,282.0,26.0
